PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Lot_Frontage_%,Living_Area_%of_Lot,Interior_Area_%of_Lot,1stFlr_%of_Living_Area,Total_Bathrooms_prorated,Kitchens_prorated,Home_Age,Yrs_Since_Remodel
906394020,1795,191000,60,RL,78.0,9316,Pave,No Alley Access,3,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,4,1,0.0,1,0.0,879.0,879.0,GasA,4,Y,3,879,916,0,0.0,0.0,2,1,3,1,3,7,6,0,0,Attchd,2005.0,2,2.0,578.0,3,3,2,164,111,0,0,0,0,0,0,No Misc Feature,0,10,2007,WD ,Normal,0.008372692142550452,0.19267926148561615,0.3490768570201803,0.48969359331476325,2.875,0.8,2,1
535152010,1604,135000,90,RL,70.0,8267,Pave,No Alley Access,3,Lvl,1,Corner,0,NAmes,Feedr,Norm,Duplex,1Story,4,4,1958,1958,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,1604.0,1604.0,GasA,2,Y,3,1604,0,0,0.0,0.0,2,0,4,2,2,8,6,0,0,Attchd,1958.0,1,2.0,576.0,3,3,2,42,0,0,0,0,0,0,0,No Misc Feature,0,3,2010,WD ,Normal,0.00846740050804403,0.19402443449860893,0.4577234788919802,1.0,2.0,1.2000000000000002,52,52
531369060,1659,181000,60,RL,70.0,11920,Pave,No Alley Access,3,Lvl,1,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,2,2,PConc,4,3,3,1,0.0,1,0.0,831.0,831.0,GasA,4,Y,3,831,828,0,0.0,0.0,2,1,3,1,3,8,6,0,0,Attchd,2004.0,2,2.0,484.0,3,3,2,144,68,0,0,0,0,0,0,No Misc Feature,0,4,2010,WD ,Normal,0.00587248322147651,0.1391778523489933,0.24949664429530202,0.5009041591320073,2.875,0.8,6,6
534127170,1489,185750,20,RL,58.56220479085351,9156,Pave,No Alley Access,2,Lvl,1,Inside,0,NWAmes,PosN,Norm,1Fam,1Story,5,6,1968,1968,Hip,CompShg,BrkFace,BrkFace,No Veneer,0.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,1489.0,1489.0,GasA,3,Y,3,1489,0,0,0.0,0.0,2,0,3,1,3,7,6,1,4,Attchd,1968.0,2,2.0,462.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,8,2009,WD ,Normal,0.006396046831679064,0.1626256006989952,0.37570991699432066,1.0,2.0,0.8,41,41
527451020,1302,106000,160,RM,24.0,2016,Pave,No Alley Access,3,Lvl,1,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,2,Y,3,630,672,0,0.0,0.0,2,1,3,1,2,6,6,0,0,Detchd,1970.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,4,2007,WD ,Normal,0.011904761904761904,0.6458333333333334,1.1765873015873016,0.4838709677419355,2.875,0.6000000000000001,37,37
903458020,1111,101000,75,RM,60.0,7200,Pave,No Alley Access,3,Lvl,1,Inside,0,IDOTRR,Norm,Norm,1Fam,2.5Unf,4,6,1920,1996,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,BrkTil,3,2,1,1,0.0,1,0.0,530.0,530.0,GasA,2,N,3,581,530,0,0.0,0.0,1,0,3,1,1,6,6,0,0,Detchd,1935.0,1,1.0,288.0,3,3,0,0,0,144,0,0,0,0,0,No Misc Feature,0,3,2007,WD ,Normal,0.008333333333333333,0.15430555555555556,0.2679166666666667,0.5229522952295229,1.0,0.4,87,11
528315080,2234,300000,60,RL,83.0,9545,Pave,No Alley Access,3,Lvl,1,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,2,2,PConc,4,3,2,6,505.0,1,0.0,655.0,1160.0,GasA,4,Y,3,1205,1029,0,1.0,0.0,2,1,3,1,3,7,6,1,3,BuiltIn,2000.0,2,3.0,768.0,3,3,2,0,50,0,0,0,0,0,0,No Misc Feature,0,6,2006,WD ,Normal,0.008695652173913044,0.23404924044002096,0.4360398114195914,0.5393912264995524,3.625,0.8,6,6
535175030,1632,139000,20,RL,80.0,9600,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,1,2,CBlock,3,3,1,3,620.0,2,620.0,0.0,1240.0,GasA,3,Y,3,1632,0,0,1.0,0.0,2,0,3,1,2,6,5,1,4,Attchd,1958.0,2,1.0,338.0,3,3,2,289,0,0,0,0,0,0,3,No Misc Feature,0,4,2009,WD ,Normal,0.008333333333333333,0.17,0.334375,1.0,2.75,0.6000000000000001,51,21
906204280,2814,260000,60,RL,30.82544318246831,9771,Pave,No Alley Access,0,Lvl,1,Corner,0,SawyerW,Norm,Norm,1Fam,2Story,5,4,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190.0,2,2,PConc,4,3,1,2,779.0,1,0.0,298.0,1077.0,GasA,4,Y,3,1093,1721,0,0.0,1.0,2,1,4,1,3,9,6,1,3,BuiltIn,1995.0,3,2.0,614.0,3,3,2,48,32,0,0,216,0,0,4,No Misc Feature,0,6,2008,WD ,Normal,0.0031547889860268456,0.2879950875038379,0.46105823354825504,0.38841506751954513,2.875,0.8,13,6
534202020,1051,124400,20,RL,62.419021030355985,9759,Pave,No Alley Access,2,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,Plywood,Plywood,No Veneer,0.0,1,2,CBlock,3,3,1,4,799.0,1,0.0,252.0,1051.0,GasA,2,Y,3,1051,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,Attchd,1966.0,2,1.0,264.0,3,3,2,182,88,0,0,0,0,0,0,No Misc Feature,0,3,2006,WD ,Normal,0.006396046831679064,0.10769546060047136,0.24244287324520955,1.0,1.75,0.6000000000000001,40,40
527250040,1056,145000,190,RL,100.0,34650,Pave,No Alley Access,3,Bnk,1,Inside,0,Gilbert,Norm,Norm,2fmCon,1Story,4,4,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,3,2,3,1056.0,1,0.0,0.0,1056.0,GasA,2,N,3,1056,0,0,1.0,0.0,1,0,3,1,2,5,6,0,0,Attchd,1955.0,3,2.0,572.0,3,3,2,264,0,0,0,0,0,0,0,No Misc Feature,0,1,2006,WD ,Normal,0.002886002886002886,0.030476190476190476,0.07746031746031747,1.0,1.75,0.6000000000000001,51,51
908188140,1709,137500,160,RM,24.0,2522,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,Twnhs,2Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,2,2,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,4,Y,3,970,739,0,0.0,0.0,2,0,3,1,3,7,2,0,0,Detchd,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,No Misc Feature,0,4,2006,WD ,Normal,0.00951625693893735,0.6776367961934973,1.2129262490087231,0.5675833820947923,2.0,0.8,2,2
535425050,1472,157500,20,RL,86.0,11650,Pave,No Alley Access,3,Lvl,1,Corner,0,NAmes,PosA,Norm,1Fam,1Story,6,4,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,1,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,2,1472,0,0,0.0,0.0,2,0,2,1,3,5,6,1,4,Attchd,1959.0,1,2.0,484.0,3,3,2,0,68,0,0,227,0,0,0,No Misc Feature,0,6,2006,WD ,Normal,0.007381974248927039,0.1263519313304721,0.1678969957081545,1.0,2.0,0.8,47,47
527106010,2236,222000,60,RL,83.1869850928179,13006,Pave,No Alley Access,2,Lvl,1,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,1,2,PConc,4,3,1,1,0.0,1,0.0,964.0,964.0,GasA,3,Y,3,993,1243,0,0.0,0.0,2,1,4,1,3,8,6,1,3,BuiltIn,1997.0,3,2.0,642.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,11,2006,WD ,Normal,0.006396046831679064,0.1719206520067661,0.29540212209749345,0.44409660107334525,2.875,0.8,9,9
528280110,1647,175000,60,RL,62.0,7917,Pave,No Alley Access,3,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,1999,2000,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,953.0,953.0,GasA,4,Y,3,953,694,0,0.0,0.0,2,1,3,1,2,7,6,1,3,Attchd,1999.0,2,2.0,460.0,3,3,2,0,40,0,0,0,0,0,0,No Misc Feature,0,8,2007,WD ,Normal,0.007831249210559556,0.20803334596438045,0.38651004168245545,0.5786278081360049,2.875,0.6000000000000001,8,7
527166040,1465,180400,60,RL,63.0,8402,Pave,No Alley Access,2,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,1998,1998,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,789.0,789.0,GasA,3,Y,3,789,676,0,0.0,0.0,2,1,3,1,2,7,6,1,4,Attchd,1998.0,3,2.0,393.0,3,3,2,0,75,0,0,0,0,0,0,No Misc Feature,0,5,2010,WD ,Normal,0.007498214710783147,0.17436324684598906,0.3150440371340157,0.5385665529010238,2.875,0.6000000000000001,12,12
908102050,1126,108000,20,RL,67.0,8777,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Feedr,Norm,1Fam,1Story,3,4,1949,2003,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,3,1126,0,0,0.0,0.0,2,0,2,1,3,5,6,0,0,Detchd,2002.0,3,2.0,520.0,3,3,0,0,96,0,0,0,0,0,3,No Misc Feature,0,5,2009,WD ,Normal,0.007633587786259542,0.12828984846758573,0.18753560442064487,1.0,2.0,0.8,60,6
904100030,1422,137500,50,RL,82.0,12375,Pave,No Alley Access,3,Lvl,1,Inside,0,Sawyer,Feedr,Norm,1Fam,1.5Fin,4,4,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,1,1,CBlock,3,3,1,4,329.0,1,0.0,477.0,806.0,GasA,2,Y,3,1081,341,0,1.0,0.0,1,0,3,1,2,7,6,1,3,Detchd,1951.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,2,No Misc Feature,0,6,2006,WD ,Normal,0.006626262626262626,0.1149090909090909,0.2033131313131313,0.760196905766526,1.75,0.6000000000000001,55,55
905480090,1362,96000,50,RL,50.0,7550,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,3,4,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,No Veneer,0.0,0,1,BrkTil,3,2,1,1,0.0,1,0.0,951.0,951.0,GasW,1,N,3,986,376,0,0.0,0.0,2,0,4,1,2,7,6,0,0,Detchd,1920.0,1,1.0,280.0,2,3,1,0,0,0,0,0,0,0,3,No Misc Feature,0,3,2007,WD ,Normal,0.006622516556291391,0.18039735099337748,0.34344370860927154,0.723935389133627,2.0,0.6000000000000001,87,57
914465055,1710,240000,20,RL,43.0,12118,Pave,No Alley Access,2,Lvl,1,CulDSac,0,Mitchel,Norm,Norm,1Fam,1Story,6,4,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,2,2,PConc,5,3,2,1,0.0,1,0.0,1710.0,1710.0,GasA,4,Y,3,1710,0,0,0.0,0.0,2,0,3,1,3,7,6,1,4,Attchd,2004.0,3,2.0,550.0,3,3,2,100,48,0,0,180,0,0,0,No Misc Feature,0,4,2009,WD ,Normal,0.0035484403366892224,0.14111239478461793,0.32761181713153986,1.0,2.0,0.8,5,4
909176140,1691,127000,50,RL,50.0,5000,Pave,Pave,3,Lvl,1,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,No Veneer,0.0,1,2,BrkTil,3,3,1,2,218.0,1,0.0,808.0,1026.0,GasA,2,Y,3,1026,665,0,0.0,0.0,2,0,3,1,3,6,6,1,4,Detchd,1924.0,1,1.0,308.0,3,3,2,0,0,242,0,0,0,0,0,No Misc Feature,0,5,2010,WD ,Normal,0.01,0.3382,0.605,0.6067415730337079,2.0,0.8,86,60
535477060,1348,155000,60,RL,69.0,7590,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,PosN,Norm,1Fam,2Story,5,4,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,1,2,CBlock,3,3,1,4,512.0,1,0.0,148.0,660.0,GasA,2,Y,3,660,688,0,0.0,0.0,1,1,3,1,2,6,6,1,2,Attchd,1966.0,2,2.0,453.0,3,3,2,188,108,0,0,0,0,0,0,No Misc Feature,0,7,2006,WD ,Normal,0.00909090909090909,0.17760210803689064,0.3242424242424242,0.4896142433234421,1.875,0.6000000000000001,40,40
527455030,1055,142500,120,RL,24.0,2304,Pave,No Alley Access,3,Lvl,1,Inside,0,NPkVill,Norm,Norm,Twnhs,1Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,No Veneer,0.0,1,2,CBlock,4,3,1,6,632.0,1,6.0,423.0,1061.0,GasA,2,Y,3,1055,0,0,0.0,0.0,2,0,2,1,2,4,6,0,0,Attchd,1978.0,1,1.0,319.0,3,3,2,108,32,0,0,0,0,0,0,No Misc Feature,0,4,2007,WD ,Normal,0.010416666666666666,0.4578993055555556,1.0568576388888888,1.0,2.0,0.6000000000000001,29,29
528188150,1626,154000,160,RL,36.0,2448,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,Norm,Norm,Twnhs,2Story,6,4,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,2,2,PConc,4,3,1,6,573.0,1,0.0,191.0,764.0,GasA,4,Y,3,764,862,0,1.0,0.0,2,1,2,1,3,6,6,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,0,No Misc Feature,0,10,2008,WD ,Normal,0.014705882352941176,0.6642156862745098,1.1699346405228759,0.4698646986469865,3.625,0.8,5,4
528490040,1553,234500,20,FV,68.0,8736,Pave,No Alley Access,2,Lvl,1,Inside,0,Somerst,Norm,Norm,1Fam,1Story,6,4,2003,2004,Gable,CompShg,VinylSd,Wd Shng,No Veneer,0.0,2,2,PConc,4,3,1,6,771.0,5,360.0,422.0,1553.0,GasA,4,Y,3,1553,0,0,1.0,0.0,2,0,3,1,3,6,6,0,0,Attchd,2003.0,2,2.0,588.0,3,3,2,192,88,0,0,0,0,0,0,No Misc Feature,0,8,2009,WD ,Normal,0.007783882783882784,0.17777014652014653,0.42284798534798534,1.0,2.75,0.8,6,5
527302050,1422,175500,20,RL,78.0,12090,Pave,No Alley Access,2,Lvl,1,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,5,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,1,3,CBlock,4,3,1,6,588.0,2,228.0,606.0,1422.0,GasA,2,Y,3,1422,0,0,0.0,0.0,2,0,3,1,3,7,6,1,3,Attchd,1981.0,3,2.0,576.0,3,3,2,276,0,0,0,0,0,0,4,No Misc Feature,0,6,2008,WD ,Normal,0.0064516129032258064,0.11761786600496278,0.28287841191067,1.0,2.0,0.8,27,27
902402130,1363,125500,70,RM,60.0,7740,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,2Story,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,CBlock,2,3,1,1,0.0,1,0.0,622.0,622.0,GasA,3,Y,3,741,622,0,0.0,0.0,1,0,3,1,2,6,6,0,0,Detchd,1966.0,1,2.0,528.0,3,3,2,0,0,0,0,168,0,0,0,No Misc Feature,0,6,2010,WD ,Normal,0.007751937984496124,0.1760981912144703,0.3246770025839793,0.5436537050623624,1.0,0.6000000000000001,100,60
528354100,2125,279500,60,RL,97.0,10990,Pave,No Alley Access,2,Lvl,1,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,6,4,1996,1997,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,5,3,1,6,851.0,1,0.0,213.0,1064.0,GasA,4,Y,3,1064,1061,0,1.0,0.0,2,1,4,1,3,12,6,2,3,Attchd,1996.0,2,2.0,576.0,3,3,2,168,0,0,0,0,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.008826205641492266,0.19335759781619655,0.34258416742493175,0.5007058823529412,3.625,0.8,12,11
902109110,2082,200000,50,RM,63.0,11426,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,1362.0,1362.0,GasA,4,Y,3,1362,720,0,0.0,0.0,2,1,3,1,3,6,3,0,0,Detchd,2003.0,1,2.0,484.0,3,3,0,280,238,0,0,0,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.005513740591633117,0.18221599859968493,0.3437773499037283,0.654178674351585,2.875,0.8,5,5
907290170,848,143750,120,RM,36.22920767199731,4435,Pave,No Alley Access,3,Lvl,1,Inside,0,CollgCr,Norm,Norm,TwnhsE,1Story,5,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,2,2,PConc,4,3,3,6,672.0,1,0.0,176.0,848.0,GasA,4,Y,3,848,0,0,1.0,0.0,1,0,1,1,3,4,6,0,0,Attchd,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,No Misc Feature,0,4,2010,WD ,Normal,0.008168930703945278,0.19120631341600902,0.4771138669673055,1.0,1.75,0.8,7,7
903476100,840,87000,45,RM,55.0,4388,Pave,No Alley Access,2,Bnk,1,Inside,0,OldTown,Feedr,Norm,1Fam,1.5Unf,4,6,1930,1950,Gable,CompShg,WdShing,Wd Sdng,No Veneer,0.0,1,3,BrkTil,3,3,1,2,116.0,1,0.0,556.0,672.0,GasA,4,Y,3,840,0,0,0.0,0.0,1,0,3,1,2,5,6,1,3,No Garage,1930.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,No Misc Feature,0,6,2007,WD ,Normal,0.01253418413855971,0.19143117593436645,0.3445761166818596,1.0,1.0,0.6000000000000001,77,57
527212060,2541,349265,60,RL,98.0,12328,Pave,No Alley Access,2,Lvl,1,Inside,0,StoneBr,Norm,Norm,1Fam,2Story,7,4,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,2,2,PConc,5,3,2,6,986.0,1,0.0,163.0,1149.0,GasA,4,Y,3,1164,1377,0,1.0,0.0,3,1,4,1,4,10,6,1,4,BuiltIn,2005.0,3,3.0,729.0,3,3,2,120,32,0,0,0,0,0,0,No Misc Feature,0,7,2007,WD ,Normal,0.007949383517196625,0.20611615833874108,0.3584523036988968,0.45808736717827625,4.625,1.0,2,2
534126090,1682,174000,20,RL,80.0,10400,Pave,No Alley Access,3,Lvl,1,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,5,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,1,2,PConc,3,3,1,1,0.0,1,0.0,1304.0,1304.0,GasA,3,Y,3,1682,0,0,0.0,0.0,2,0,3,1,2,7,6,1,4,Attchd,1970.0,1,2.0,530.0,3,3,2,98,0,0,0,0,0,0,3,No Misc Feature,0,5,2008,WD ,Normal,0.007692307692307693,0.16173076923076923,0.33807692307692305,1.0,2.0,0.6000000000000001,38,38
909276070,1717,194000,50,RL,80.0,12400,Pave,No Alley Access,3,HLS,1,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,4,5,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,4,3,2,4,602.0,1,0.0,299.0,901.0,GasA,2,Y,3,1125,592,0,0.0,0.0,1,1,2,1,2,7,6,1,4,Attchd,1940.0,1,1.0,410.0,3,3,2,0,0,0,0,113,0,0,0,No Misc Feature,0,2,2006,WD ,Normal,0.0064516129032258064,0.13846774193548386,0.24419354838709678,0.6552125800815376,1.875,0.6000000000000001,66,56
534278190,894,117600,20,RL,70.0,8680,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1960,1960,Hip,CompShg,CemntBd,CmentBd,No Veneer,0.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,2,Y,3,894,0,0,0.0,0.0,1,0,3,1,2,5,6,0,0,Detchd,1965.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,1,2007,WD ,Normal,0.008064516129032258,0.10299539170506912,0.24193548387096775,1.0,1.0,0.6000000000000001,47,47
534204120,1073,156000,20,RL,79.0,10289,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,1,2,CBlock,3,3,1,5,836.0,1,0.0,237.0,1073.0,GasA,2,Y,3,1073,0,0,1.0,0.0,1,1,3,1,2,6,6,0,0,Attchd,1965.0,2,2.0,515.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,6,2007,WD ,Normal,0.007678102828263193,0.1042861308193216,0.2586257167849159,1.0,2.625,0.6000000000000001,42,42
535425040,1773,183000,20,RL,80.0,10800,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,PosA,Norm,1Fam,1Story,5,5,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,1,2,CBlock,3,3,1,3,913.0,1,0.0,400.0,1313.0,GasA,2,Y,3,1773,0,0,1.0,0.0,2,0,3,1,2,6,4,2,3,Attchd,1961.0,2,2.0,418.0,3,3,2,355,98,0,0,144,0,0,0,No Misc Feature,0,8,2006,WD ,Normal,0.007407407407407408,0.16416666666666666,0.3244444444444444,1.0,2.75,0.6000000000000001,45,14
907202160,1026,147000,80,RL,70.16463374351933,10970,Pave,No Alley Access,2,Low,1,Inside,1,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1978,1978,Gable,CompShg,Plywood,HdBoard,No Veneer,0.0,1,2,CBlock,4,4,4,6,505.0,2,435.0,0.0,940.0,GasA,2,Y,3,1026,0,0,1.0,0.0,1,0,3,1,2,5,6,0,0,Detchd,1981.0,1,2.0,576.0,3,2,2,0,0,34,0,0,0,0,3,No Misc Feature,0,10,2008,WD ,Normal,0.006396046831679064,0.0935278030993619,0.23172288058340929,1.0,1.75,0.6000000000000001,30,30
903227070,1348,117000,50,RM,50.0,6000,Pave,No Alley Access,3,Lvl,1,Corner,0,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,4,Y,3,884,464,0,1.0,0.0,1,0,3,1,2,5,6,1,2,Detchd,1960.0,1,1.0,216.0,3,3,0,0,0,208,0,0,0,0,0,No Misc Feature,0,5,2009,WD ,Normal,0.008333333333333333,0.22466666666666665,0.408,0.655786350148368,1.75,0.6000000000000001,84,12
531375050,1175,146000,20,RL,63.0,13072,Pave,No Alley Access,3,Lvl,1,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,5,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,1,2,PConc,4,4,1,6,80.0,1,0.0,1095.0,1175.0,GasA,4,Y,3,1175,0,0,1.0,0.0,1,0,3,1,3,6,6,0,0,No Garage,2005.0,0,0.0,0.0,0,0,2,0,90,0,0,0,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.004819461444308446,0.08988678090575275,0.1797735618115055,1.0,1.75,0.8,3,2
535375140,869,89900,20,RL,60.0,10122,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,1Story,3,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,3,869,0,0,0.0,0.0,1,0,1,1,2,3,6,0,0,Detchd,1948.0,1,1.0,390.0,2,3,0,0,0,66,0,0,0,0,4,No Misc Feature,0,8,2008,WD ,Normal,0.005927682276229994,0.08585259830073108,0.12438253309622604,1.0,1.0,0.6000000000000001,60,58
534201230,1051,142000,20,RL,80.0,9600,Pave,No Alley Access,3,Lvl,1,Corner,0,NAmes,Feedr,Norm,1Fam,1Story,4,4,1968,1968,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,CBlock,3,3,1,5,758.0,1,0.0,293.0,1051.0,GasA,3,Y,3,1051,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,Attchd,1968.0,2,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,7,2006,WD ,Normal,0.008333333333333333,0.10947916666666667,0.27145833333333336,1.0,1.75,0.6000000000000001,38,38
906380100,1800,239000,20,RL,122.0,11923,Pave,No Alley Access,2,Lvl,1,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,8,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,5,3,1,1,0.0,1,0.0,1800.0,1800.0,GasA,4,Y,3,1800,0,0,0.0,0.0,2,0,2,1,4,7,6,0,0,Attchd,2007.0,3,2.0,702.0,3,3,2,288,136,0,0,0,0,0,0,No Misc Feature,0,5,2009,WD ,Normal,0.010232324079510191,0.15096871592719954,0.3608152310660069,1.0,2.0,1.0,2,2
